;price;bedrooms;bathrooms;sqft_living;floors;waterfront;condition;grade;sqft_above;sqft_basement;yr_built;lat;long
13387;260000,0;3;1,0;1910;1,0;0;3;7;1080;830;1954;47,5038;-122,3
13388;366000,0;3;2,0;1350;1,0;0;3;7;1350;0;1977;47,6159;-122,05
13389;594950,0;4;3,25;2557;2,0;0;3;7;2557;0;1948;47,5449;-122,262
13390;608000,0;3;2,75;2610;2,0;0;4;7;1710;900;1946;47,6729;-122,373
13391;313100,0;3;2,0;1720;1,0;0;5;6;1720;0;1905;47,5068;-122,191
13392;185000,0;3;1,75;1170;1,0;0;3;7;1170;0;1967;47,2808;-122,354
13393;455000,0;2;1,0;1140;1,0;0;3;6;1140;0;1907;47,5328;-122,274
13394;235000,0;3;2,5;2350;1,0;0;4;8;1570;780;1966;47,3126;-122,364
13395;230000,0;3;1,0;1020;1,0;0;4;7;1020;0;1967;47,4235;-122,155
13396;770000,0;4;2,25;2730;1,0;0;5;7;1460;1270;1955;47,5843;-122,393
13397;240000,0;4;2,25;1830;2,0;0;3;7;1830;0;1991;47,3682;-122,179
13398;461000,0;3;2,5;1690;2,0;0;3;7;1690;0;2002;47,6885;-122,043
13399;1580000,0;4;2,5;2900;1,0;0;5;8;1450;1450;1963;47,5838;-122,246
13400;1822500,0;4;4,5;6380;2,0;0;3;12;6380;0;2006;47,5592;-122,015
13401;452000,0;3;2,5;1690;2,0;0;3;7;1690;0;2004;47,6788;-122,034
13402;765000,0;4;2,5;2660;2,0;0;3;9;2660;0;2003;47,5445;-121,996
13403;1050000,0;4;4,0;4550;1,0;0;4;9;2300;2250;1989;47,5964;-122,077
13404;546000,0;3;3,0;1530;1,0;0;4;7;1150;380;1983;47,6869;-122,186
13405;781000,0;3;2,5;2070;1,5;0;5;8;1780;290;1931;47,6853;-122,305
13406;538000,0;4;1,75;1880;1,0;0;4;7;1880;0;1965;47,5838;-122,123
13407;790000,0;4;2,5;2240;1,0;0;5;8;1470;770;1975;47,6621;-122,189
13408;696500,0;4;2,75;2540;1,5;0;5;7;1630;910;1925;47,6832;-122,343
13409;276000,0;3;2,0;1370;1,0;0;4;7;1370;0;1988;47,2802;-122,303
13410;269000,0;2;1,0;770;1,0;0;3;6;770;0;1953;47,7547;-122,323
13411;2415000,0;5;4,75;7880;2,0;0;3;13;7880;0;1996;47,7334;-122,362
13412;829000,0;4;2,75;2970;1,0;0;4;8;1610;1360;1973;47,5953;-122,08
13413;122000,0;2;1,0;740;1,0;0;3;6;740;0;1942;47,5168;-122,373
13414;352500,0;3;1,5;1360;1,0;0;3;7;1360;0;1955;47,7441;-122,337
13415;249000,0;4;2,0;1280;1,0;0;5;6;1280;0;1959;47,45;-122,175
13416;360000,0;4;2,0;1920;1,0;0;3;7;1080;840;1962;47,758;-122,325
13417;629500,0;3;2,0;2020;1,0;0;3;10;2020;0;1994;47,5851;-122,028
13418;1140000,0;4;2,25;3310;2,0;0;5;9;3310;0;1924;47,732;-122,134
13419;1550000,0;2;2,25;2950;1,0;0;4;8;1560;1390;1942;47,6209;-122,236
13420;275000,0;3;1,5;1320;1,0;0;4;7;1320;0;1959;47,4908;-122,181
13421;697000,0;4;2,5;3160;2,0;0;3;8;3160;0;2005;47,6125;-122,01
13422;379500,0;2;1,0;1640;1,0;0;3;7;840;800;1978;47,6397;-121,953
13423;720000,0;3;2,75;2440;1,0;0;3;10;1640;800;1980;47,7672;-122,161
13424;675000,0;4;2,5;3000;2,0;0;3;9;3000;0;2006;47,5399;-122,188
13425;1169000,0;5;2,5;2810;2,5;0;3;9;2810;0;1907;47,6367;-122,35
13426;1100000,0;3;2,0;2390;2,0;0;5;8;2390;0;1939;47,6839;-122,274
13427;520000,0;4;1,0;2080;1,5;0;5;7;1260;820;1926;47,5445;-122,383
13428;415000,0;3;1,75;2650;1,5;0;4;7;1590;1060;1962;47,7716;-122,317
13429;415000,0;3;2,5;1060;2,0;0;3;8;1060;0;2000;47,6907;-122,395
13430;450000,0;3;2,25;1940;1,0;0;4;7;1220;720;1963;47,4556;-122,346
13431;485000,0;2;1,0;1080;1,0;0;3;8;1080;0;1948;47,6899;-122,32
13432;294000,0;3;2,25;1700;2,0;0;3;7;1700;0;1984;47,39;-122,158
13433;1037000,0;4;3,5;4440;2,0;0;3;11;4440;0;2003;47,5294;-122,137
13434;690000,0;3;1,0;1580;2,0;0;3;8;1580;0;1905;47,6363;-122,32
13435;716500,0;5;2,75;3630;2,0;0;3;11;3630;0;2000;47,4289;-122,094
13436;481000,0;2;2,25;1290;3,0;0;3;8;1290;0;2007;47,6718;-122,382
13437;575000,0;4;2,75;1960;1,0;0;4;7;1000;960;1968;47,5693;-122,285
13438;785000,0;3;2,0;2090;1,5;0;5;7;2090;0;1920;47,6378;-122,301
13439;480000,0;3;1,75;1960;1,0;0;3;7;1960;0;1970;47,4915;-122,106
13440;720000,0;3;2,25;2120;2,0;0;4;8;2120;0;1981;47,5561;-122,154
13441;536000,0;3;2,75;2290;2,0;0;4;7;2290;0;1984;47,3691;-122,163
13442;324900,0;4;2,5;1880;2,0;0;3;7;1880;0;2000;47,3642;-122,052
13443;265000,0;2;1,0;770;1,0;0;3;6;770;0;1943;47,5304;-122,356
13444;545000,0;3;2,5;1530;1,5;0;5;7;1010;520;1928;47,6913;-122,393
13445;465000,0;2;1,5;1450;1,0;0;3;7;1450;0;1940;47,7281;-122,353
13446;292500,0;3;2,25;1690;2,0;0;3;7;1690;0;1987;47,3889;-122,316
13447;860000,0;4;1,75;1880;1,5;0;4;7;1880;0;1924;47,6431;-122,356
13448;1045000,0;4;3,25;4160;2,0;0;3;10;4160;0;1995;47,7266;-122,115
13449;495000,0;4;2,5;2140;2,0;0;3;7;2140;0;2003;47,729;-122,35
13450;342000,0;2;2,0;1320;3,0;0;3;7;1320;0;1997;47,7223;-122,29
13451;320000,0;4;2,5;2000;2,0;0;3;7;2000;0;1997;47,3625;-122,025
13452;444000,0;3;2,0;1460;2,0;0;3;8;1460;0;1987;47,6864;-122,345
13453;804100,0;4;2,5;3070;2,0;0;3;10;3070;0;2005;47,5399;-122,16
13454;432000,0;3;2,5;1660;1,0;0;4;7;1660;0;1970;47,5803;-122,05
13455;230000,0;6;1,5;1810;1,5;0;4;5;1050;760;1905;47,4874;-122,202
13456;935000,0;4;3,5;3510;2,0;0;3;11;3510;0;2001;47,5193;-122,15
13457;634950,0;3;3,0;2180;1,5;0;5;8;1410;770;1930;47,6891;-122,375
13458;780000,0;6;4,0;3300;1,0;0;3;8;1960;1340;1963;47,676;-122,309
13459;611000,0;4;2,5;2460;2,0;0;3;8;2460;0;1998;47,6031;-122,021
13460;475999,0;4;1,75;1880;1,5;0;3;7;1090;790;1944;47,6646;-122,364
13461;565000,0;3;2,0;2290;1,0;0;3;9;1670;620;1979;47,5692;-122,1
13462;630000,0;4;2,5;2290;2,0;0;3;8;2290;0;1977;47,7502;-122,374
13463;840000,0;4;3,5;3860;2,0;0;3;10;3120;740;1996;47,7095;-122,075
13464;790000,0;3;2,5;2640;1,5;0;3;10;2640;0;1996;47,1795;-122,036
13465;450000,0;5;2,5;2850;1,0;0;4;7;1930;920;1925;47,3939;-122,089
13466;1272000,0;4;3,25;3020;1,5;0;5;8;1920;1100;1927;47,6395;-122,279
13467;520000,0;3;2,0;1510;1,0;0;5;7;930;580;1925;47,5425;-122,39
13468;446800,0;4;2,0;2410;1,0;0;3;7;1260;1150;1958;47,5729;-122,302
13469;652000,0;3;1,0;1470;1,0;0;3;8;1200;270;1948;47,6517;-122,406
13470;1170000,0;3;2,75;2890;2,0;0;4;10;2830;60;1987;47,6505;-122,203
13471;745000,0;4;3,25;3490;2,0;0;3;10;3490;0;2006;47,5834;-121,972
13472;594000,0;3;2,25;1270;2,0;0;3;8;1060;210;2014;47,6647;-122,284
13473;257000,0;2;1,0;1000;1,0;0;3;6;800;200;1929;47,552;-122,29
13474;485000,0;4;1,75;1430;2,0;0;3;7;1430;0;1900;47,604;-122,306
13475;330000,0;3;1,0;1060;1,0;0;3;6;1060;0;1943;47,7281;-122,235
13476;381000,0;3;2,0;1680;1,0;0;3;6;940;740;1996;47,6379;-121,966
13477;849900,0;2;2,0;2280;2,0;0;3;9;2280;0;1990;47,4125;-122,455
13478;793000,0;4;2,5;2450;1,5;0;4;8;1490;960;1930;47,6899;-122,319
13479;920000,0;3;2,25;3650;2,0;0;4;7;2200;1450;1947;47,5949;-122,291
13480;455000,0;2;1,0;830;1,0;0;4;6;830;0;1947;47,6909;-122,381
13481;975000,0;4;2,5;3490;2,0;0;3;11;3490;0;2000;47,559;-122,127
13482;375000,0;2;1,5;1050;2,0;0;3;8;960;90;2007;47,6028;-122,309
13483;400000,0;2;2,5;1170;2,0;0;3;8;1170;0;2001;47,6132;-122,297
13484;447000,0;3;1,0;1220;1,0;0;4;7;1220;0;1965;47,6218;-122,116
13485;470000,0;3;1,75;1310;1,0;0;4;7;1310;0;1987;47,686;-122,185
13486;665000,0;4;2,5;3130;2,0;0;3;8;3130;0;2004;47,577;-122,055
13487;295500,0;3;1,75;1590;1,5;0;3;6;1290;300;1933;47,4817;-122,28
13488;200000,0;4;2,5;1720;2,0;0;3;8;1720;0;1994;47,2704;-122,313
13489;620000,0;3;2,25;2520;2,0;0;3;9;1590;930;2005;47,7384;-121,878
13490;434900,0;3;2,0;1520;1,0;0;3;7;1140;380;1983;47,6326;-122,033
13491;1328000,0;4;2,25;3260;2,0;0;5;9;2360;900;1907;47,6272;-122,312
13492;1650000,0;4;3,25;3910;2,0;0;3;10;3910;0;2006;47,6527;-122,198
13493;852500,0;4;2,5;3480;2,0;0;3;9;2360;1120;2000;47,6841;-122,161
13494;790000,0;3;2,5;3040;2,0;0;4;10;3040;0;1983;47,7565;-122,129
13495;565000,0;4;1,75;2030;1,0;0;3;8;2030;0;1966;47,6274;-122,094
13496;1127500,0;6;3,25;3870;2,0;0;3;10;2520;1350;1989;47,7517;-122,233
13497;289950,0;3;2,5;1870;2,0;0;3;7;1870;0;2004;47,4899;-122,166
13498;850000,0;2;2,0;2640;1,0;0;5;8;1640;1000;1963;47,5647;-122,165
13499;505000,0;4;1,75;1940;1,0;0;5;7;1030;910;1922;47,6054;-122,314
13500;372000,0;3;2,5;1710;2,0;0;3;7;1710;0;1981;47,7232;-122,161
13501;207000,0;4;2,0;1690;1,5;0;4;7;1690;0;1967;47,3666;-122,318
13502;780000,0;3;1,75;2340;1,0;0;4;8;2340;0;1967;47,5386;-122,226
13503;400000,0;4;1,75;1700;1,5;0;3;7;1340;360;1965;47,7694;-121,903
13504;440250,0;3;1,5;1850;1,0;0;4;7;1850;0;1948;47,7275;-122,359
13505;585000,0;2;2,0;1370;1,0;0;3;8;950;420;1949;47,6589;-122,397
13506;850000,0;4;2,5;2900;2,0;0;3;9;2900;0;1993;47,5536;-122,121
13507;570000,0;3;3,0;2400;2,0;0;3;7;2400;0;1991;47,6963;-122,348
13508;869000,0;4;3,0;3740;2,0;0;3;9;3060;680;1988;47,7505;-122,117
13509;551000,0;4;2,75;2170;2,0;0;3;8;2170;0;2014;47,7484;-122,317
13510;172380,0;3;1,0;970;1,0;0;4;6;970;0;1962;47,3078;-122,365
13511;355000,0;3;2,5;2620;1,0;0;4;7;1310;1310;1964;47,2584;-122,093
13512;728935,0;4;2,5;2980;2,0;0;3;9;2980;0;1993;47,5515;-122,12
13513;850000,0;3;2,5;2340;2,0;0;4;9;2340;0;1981;47,6512;-122,203
13514;515000,0;5;1,75;1880;2,0;0;3;6;1880;0;1922;47,5094;-122,165
13515;215000,0;2;1,0;1480;1,0;0;4;7;1120;360;1925;47,2079;-121,993
13516;220000,0;4;2,5;2240;1,0;0;4;7;1370;870;1988;47,314;-122,364
13517;845000,0;4;2,5;2940;2,0;0;3;9;2940;0;2004;47,7054;-122,129
13518;390000,0;1;1,0;710;1,0;0;4;6;610;100;1928;47,6562;-122,354
13519;135000,0;4;1,0;1460;1,5;0;3;5;1460;0;1940;47,5006;-122,351
13520;439000,0;3;1,0;1530;1,0;0;4;8;1290;240;1949;47,4508;-122,352
13521;585000,0;4;2,5;2630;2,0;0;3;9;2630;0;1999;47,5229;-122,192
13522;620000,0;5;1,0;2230;1,5;0;4;7;1700;530;1923;47,5161;-122,395
13523;477000,0;3;1,0;960;1,0;0;4;7;960;0;1906;47,6758;-122,369
13524;399500,0;2;1,5;1180;2,0;0;3;8;1180;0;2006;47,5626;-122,384
13525;500000,0;2;1,0;1760;1,0;1;4;7;1300;460;1951;47,3799;-122,325
13526;432500,0;3;2,5;1340;2,0;0;3;8;1340;0;1984;47,724;-122,327
13527;940000,0;4;2,25;2800;1,0;0;5;9;1650;1150;1965;47,5893;-122,177
13528;3168750,0;5;3,5;4330;1,0;0;3;12;2090;2240;2008;47,6251;-122,218
13529;1080000,0;3;2,5;3720;2,0;0;3;11;3720;0;1982;47,636;-122,049
13530;229999,0;4;2,0;1670;1,0;0;4;7;1030;640;1977;47,3652;-122,09
13531;233000,0;3;1,0;1100;1,0;0;3;7;1100;0;1955;47,4374;-122,285
13532;600000,0;3;2,5;3240;2,0;0;3;8;2910;330;2004;47,5382;-121,877
13533;334000,0;4;1,5;1680;1,0;0;4;7;1180;500;1965;47,4578;-122,351
13534;332500,0;3;1,0;1030;1,0;0;4;7;1030;0;1950;47,7353;-122,334
13535;249900,0;3;2,5;1630;1,0;0;3;7;1120;510;1978;47,3876;-122,211
13536;310000,0;3;2,0;2610;1,0;0;3;7;1670;940;1918;47,5063;-122,346
13537;200000,0;2;1,0;1250;1,0;0;3;6;1250;0;1928;47,5158;-122,378
13538;310000,0;4;1,75;1480;1,0;0;4;7;1480;0;1969;47,5064;-122,141
13539;230000,0;3;1,0;1390;1,0;0;3;5;1390;0;1954;47,4977;-122,175
13540;420000,0;4;2,5;1940;2,0;0;3;8;1940;0;1997;47,5461;-122,299
13541;785000,0;4;2,5;2960;2,0;0;3;9;2960;0;2005;47,5544;-121,993
13542;1775000,0;3;2,25;4320;1,0;0;4;10;2160;2160;1972;47,6368;-122,216
13543;265000,0;5;1,5;1500;1,0;0;5;6;760;740;1920;47,4692;-122,35
13544;295000,0;2;1,0;840;1,0;0;3;6;840;0;1951;47,755;-122,317
13545;896000,0;4;2,5;3560;2,0;0;3;11;3560;0;1992;47,7268;-122,05
13546;415000,0;4;2,75;2390;1,0;0;4;9;1390;1000;1989;47,3706;-122,056
13547;250000,0;3;1,75;1200;1,0;0;5;6;1200;0;1955;47,4959;-122,174
13548;1475000,0;3;2,5;2570;2,0;0;3;11;2570;0;1984;47,6295;-122,32
13549;635000,0;5;2,25;2180;1,0;0;4;8;1430;750;1966;47,6235;-122,143
13550;905000,0;3;2,5;3450;2,0;0;3;10;3450;0;1987;47,739;-122,129
13551;528000,0;3;2,5;2020;2,0;0;3;7;2020;0;2003;47,6835;-122,035
13552;530000,0;3;2,5;2480;2,0;0;3;9;2480;0;1992;47,771;-122,166
13553;310000,0;3;1,5;1140;2,0;0;3;7;1140;0;1988;47,5707;-122,018
13554;252000,0;3;1,0;1530;1,0;0;4;7;1530;0;1960;47,4915;-122,151
13555;334500,0;3;2,0;1700;1,0;0;3;7;1120;580;1961;47,74;-122,339
13556;370000,0;3;1,0;2150;1,0;0;3;8;1610;540;1951;47,6996;-122,308
13557;311000,0;3;2,0;1190;1,5;0;4;6;1190;0;1918;47,5531;-122,312
13558;260000,0;3;2,75;1730;2,0;0;3;7;1480;250;1975;47,5327;-122,346
13559;217500,0;3;1,75;1400;1,0;0;4;7;1400;0;1984;47,3179;-122,331
13560;290000,0;3;2,5;2200;2,0;0;3;7;2200;0;2003;47,3715;-122,127
13561;500000,0;3;1,5;960;1,0;0;3;6;960;0;1944;47,6937;-122,213
13562;423500,0;3;2,0;1770;1,0;0;3;7;1100;670;1984;47,5644;-122,29
13563;715000,0;4;2,5;2970;2,0;0;3;9;2970;0;2005;47,6134;-122,042
13564;299000,0;3;2,5;1590;2,0;0;3;7;1590;0;1994;47,5515;-122,284
13565;635000,0;3;2,5;3350;2,0;0;3;8;2550;800;2005;47,7277;-122,207
13566;806000,0;4;2,5;3370;2,0;0;3;10;3370;0;1999;47,5896;-121,978
13567;289950,0;3;2,5;1960;2,0;0;3;7;1960;0;2004;47,4802;-122,18
13568;280000,0;3;1,75;1360;1,0;0;4;7;1360;0;1981;47,4619;-122,168
13569;479950,0;3;2,5;2780;2,0;0;3;9;2780;0;2004;47,4569;-122,118
13570;394000,0;4;2,5;3000;2,0;0;3;7;3000;0;2002;47,3655;-122,028
13571;682000,0;4;2,5;3600;2,0;0;3;9;3400;200;1979;47,7597;-122,018
13572;409950,0;2;1,0;990;1,0;0;4;6;990;0;1918;47,6839;-122,345
13573;1000000,0;4;3,5;2990;2,0;0;5;9;2000;990;1925;47,593;-122,289
13574;436000,0;4;1,0;1200;1,5;0;3;7;1200;0;1908;47,5372;-122,382
13575;279000,0;3;1,0;1530;1,0;0;3;7;970;560;1952;47,4766;-122,326
13576;390000,0;1;1,75;1440;1,0;0;3;7;720;720;1923;47,534;-122,376
13577;635000,0;3;1,75;1940;1,0;1;4;7;1480;460;1955;47,459;-122,504
13578;304400,0;4;2,75;2140;2,0;0;4;7;2140;0;1990;47,3075;-122,359
13579;780000,0;5;1,75;2330;1,5;0;3;7;1360;970;1927;47,6835;-122,308
13580;520000,0;4;3,5;2734;2,0;0;5;8;2734;0;1974;47,3652;-122,504
13581;580000,0;3;1,75;1950;1,0;0;3;7;1250;700;1978;47,7019;-122,313
13582;274000,0;3;1,75;1440;1,0;0;3;7;990;450;1981;47,4333;-122,194
13583;315000,0;3;2,25;1530;1,0;0;3;7;1150;380;1980;47,4418;-122,136
13584;390000,0;4;1,75;1910;1,0;0;4;8;1910;0;1971;47,3932;-122,12
13585;340000,0;5;2,0;1750;1,0;0;3;7;1750;0;1956;47,7694;-122,321
13586;502000,0;3;2,25;1600;2,0;0;4;8;1600;0;1983;47,7523;-122,117
13587;260000,0;3;1,75;1750;1,0;0;3;8;1750;0;1968;47,4713;-122,117
13588;399000,0;2;1,0;940;1,0;0;4;6;940;0;1911;47,5756;-122,414
13589;312500,0;2;1,0;880;1,0;0;3;7;880;0;1919;47,5341;-122,358
13590;370000,0;3;1,75;1650;1,0;0;5;7;1060;590;1951;47,7596;-122,304
13591;1240000,0;4;3,5;3820;2,0;0;3;10;3280;540;1990;47,6005;-122,199
13592;230000,0;3;1,5;1900;1,0;0;3;8;1900;0;1967;47,3352;-122,344
13593;1275000,0;4;1,75;3720;1,0;0;4;9;1960;1760;1947;47,6425;-122,406
13594;294350,0;3;1,0;1410;1,5;0;3;6;1210;200;1925;47,5238;-122,355
13595;208950,0;3;1,0;960;1,0;0;4;5;960;0;1956;47,4983;-122,172
13596;515000,0;2;1,75;1930;1,0;0;3;8;1930;0;2005;47,7173;-122,034
13597;965000,0;4;2,5;3420;2,0;0;3;11;3420;0;1994;47,5527;-122,095
13598;925000,0;4;2,75;3010;2,0;0;3;9;2240;770;1923;47,6142;-122,284
13599;654500,0;4;1,0;1780;1,5;0;3;8;1780;0;1947;47,6761;-122,297
13600;364000,0;4;2,5;2080;1,0;0;4;8;2080;0;1969;47,472;-122,119
13601;150000,0;2;1,0;1250;1,0;0;3;7;1050;200;1951;47,3063;-122,219
13602;349950,0;5;3,0;2257;1,0;0;3;8;1363;894;2005;47,4524;-122,284
13603;585000,0;3;1,5;1670;1,5;0;4;7;1670;0;1912;47,678;-122,36
13604;801501,0;4;2,25;2250;2,0;0;4;9;2250;0;1980;47,621;-122,151
13605;610000,0;3;1,75;1650;1,0;0;3;7;1650;0;1992;47,5297;-121,901
13606;382000,0;5;2,25;2880;2,0;0;4;8;2880;0;1990;47,3734;-122,124
13607;495000,0;4;3,0;3620;2,0;0;3;9;3620;0;1980;47,2527;-121,98
13608;447500,0;3;1,75;1950;1,0;0;3;8;1530;420;1953;47,6934;-122,328
13609;575000,0;4;2,5;2280;1,0;0;4;7;1290;990;1966;47,6297;-122,117
13610;565000,0;2;1,75;1740;1,5;0;4;7;1040;700;1907;47,5994;-122,287
13611;348580,0;3;1,0;1220;1,0;0;3;7;1220;0;1966;47,7317;-122,201
13612;459000,0;4;1,75;2260;1,0;0;2;8;1660;600;1978;47,6622;-122,145
13613;375000,0;4;2,0;1790;2,0;0;2;7;1790;0;1988;47,7216;-121,907
13614;310000,0;4;2,5;2440;2,0;0;3;7;2440;0;1999;47,3817;-122,204
13615;210000,0;3;1,5;1400;1,0;0;4;7;1400;0;1964;47,2878;-122,297
13616;384205,0;3;2,75;1810;2,0;0;3;8;1810;0;2014;47,5164;-121,877
13617;180000,0;2;1,0;1400;1,0;0;3;7;900;500;1922;47,4866;-122,219
13618;310000,0;2;1,0;1400;1,0;0;3;7;900;500;1922;47,4866;-122,219
13619;427500,0;4;2,5;2010;2,0;0;3;7;2010;0;2000;47,776;-122,24
13620;780000,0;3;3,0;2520;1,5;0;3;8;1560;960;1925;47,6363;-122,371
13621;1762000,0;3;2,25;3060;2,0;0;3;10;3060;0;1988;47,6189;-122,23
13622;339950,0;4;2,5;2150;2,0;0;3;7;2150;0;2010;47,3655;-122,018
13623;820000,0;3;2,25;2880;2,0;0;3;10;2880;0;1989;47,5575;-122,119
13624;398000,0;2;2,0;1300;1,0;0;3;8;1300;0;2006;47,7193;-122,024
13625;492000,0;3;1,75;2770;1,0;0;4;8;1580;1190;1978;47,4669;-122,003
13626;240000,0;4;1,5;1780;1,0;0;4;8;1180;600;1950;47,3581;-122,288
13627;599950,0;4;3,5;3730;2,0;0;3;10;2440;1290;1991;47,3804;-122,163
13628;105500,0;2;1,0;930;1,0;0;1;5;930;0;1932;47,4611;-122,324
13629;445000,0;2;1,0;930;1,0;0;1;5;930;0;1932;47,4611;-122,324
13630;390500,0;2;1,75;1460;1,0;0;5;7;960;500;1966;47,2079;-121,967
13631;255000,0;3;2,0;1310;1,0;0;3;7;1310;0;1994;47,3697;-122,075
13632;675750,0;4;2,5;2770;2,0;0;3;9;2770;0;1989;47,5748;-122,018
13633;1640000,0;3;3,25;3140;2,0;0;4;10;2240;900;1913;47,6406;-122,347
13634;353500,0;4;2,5;1770;2,0;0;3;7;1770;0;2004;47,3512;-122,006
13635;765000,0;3;1,0;1220;1,0;0;4;7;1220;0;1954;47,6094;-122,194
13636;563500,0;4;2,5;2190;2,0;0;3;8;2190;0;1999;47,5341;-121,866
13637;439000,0;4;2,0;1800;1,0;0;3;7;900;900;1942;47,561;-122,272
13638;975000,0;5;2,75;3100;1,0;0;4;9;1660;1440;1973;47,5734;-122,213
13639;469900,0;3;2,5;2270;2,0;0;3;7;2270;0;2007;47,5415;-121,884
13640;252000,0;3;1,0;1300;2,0;0;3;6;1300;0;1947;47,7469;-122,319
13641;495000,0;3;2,0;1769;1,0;0;4;7;1769;0;1955;47,441;-122,342
13642;570000,0;6;2,5;3370;1,0;0;3;8;1770;1600;1964;47,4223;-122,343
13643;327000,0;4;2,5;1630;2,0;0;3;7;1630;0;1999;47,5704;-122,294
13644;898000,0;2;2,25;2470;1,0;0;4;8;1480;990;1954;47,653;-122,416
13645;300000,0;4;2,5;2600;2,0;0;3;8;2600;0;2003;47,3155;-122,266
13646;418500,0;3;2,0;1800;1,0;0;3;8;1220;580;1978;47,6254;-122,05
13647;450000,0;4;2,5;2240;2,0;0;3;7;1840;400;2001;47,5118;-122,194
13648;403000,0;3;2,0;1960;1,0;0;5;8;1650;310;1957;47,4419;-122,34
13649;440000,0;3;1,0;1710;1,5;0;4;7;1200;510;1926;47,7185;-122,354
13650;350000,0;4;1,75;2140;1,0;0;3;7;1080;1060;1965;47,5166;-122,266
13651;240000,0;3;2,0;1400;1,0;0;3;6;700;700;1948;47,7634;-122,34
13652;460000,0;2;1,0;890;1,0;0;4;6;760;130;1919;47,656;-122,359
13653;825000,0;4;1,0;1820;2,0;0;3;8;1820;0;1923;47,6259;-122,321
13654;267500,0;3;2,25;1860;1,0;0;4;7;1860;0;1976;47,2942;-122,19
13655;201000,0;3;1,0;1220;1,0;0;4;7;1220;0;1972;47,2633;-122,245
13656;479500,0;3;2,75;2300;2,0;0;3;8;2300;0;2008;47,5216;-121,878
13657;210000,0;2;1,0;1520;2,0;0;4;7;1520;0;1978;47,3187;-122,182
13658;445000,0;2;1,0;1440;1,0;0;3;7;960;480;1915;47,6653;-122,338
13659;265000,0;3;1,75;1170;1,0;0;3;7;1170;0;1952;47,7479;-122,318
13660;399000,0;3;1,75;1170;1,0;0;3;7;1170;0;1952;47,7479;-122,318
13661;785000,0;4;2,25;3200;2,0;0;4;9;3200;0;1972;47,755;-122,035
13662;831500,0;5;2,5;4470;2,5;0;3;11;4470;0;1984;47,7377;-122,084
13663;360000,0;4;2,5;2570;2,0;0;3;7;2570;0;2009;47,367;-122,115
13664;655000,0;3;2,5;2370;2,0;0;3;9;2370;0;1990;47,528;-122,171
13665;449950,0;4;1,5;1800;1,5;0;4;7;1800;0;1958;47,7325;-122,242
13666;612000,0;5;2,5;2300;1,0;0;3;8;1290;1010;1975;47,6875;-122,122
13667;575000,0;3;2,5;3240;2,0;0;3;8;3240;0;2001;47,4785;-122,095
13668;557000,0;3;2,5;2280;1,0;0;3;9;960;1320;1995;47,7453;-122,213
13669;375000,0;4;1,75;1870;1,0;0;5;6;1030;840;1943;47,511;-122,197
13670;369000,0;3;2,25;1820;1,0;0;4;7;1820;0;1969;47,2838;-122,006
13671;330000,0;5;2,75;2390;1,0;0;4;7;1290;1100;1966;47,5149;-122,263
13672;1031000,0;4;1,75;2110;1,0;0;3;8;1410;700;1941;47,67;-122,274
13673;550000,0;2;1,0;980;1,0;0;4;7;980;0;1910;47,6569;-122,348
13674;338000,0;3;1,75;1250;1,0;0;4;7;1250;0;1947;47,7623;-122,317
13675;1900000,0;4;2,5;3680;2,0;0;5;9;3680;0;1946;47,6154;-122,214
13676;235000,0;3;1,0;2230;1,0;0;3;7;1230;1000;1966;47,5215;-122,275
13677;349950,0;1;1,0;1230;1,5;0;4;6;1230;0;1918;47,7055;-122,348
13678;300000,0;5;2,5;2093;1,5;0;5;7;2093;0;1963;47,4495;-122,17
13679;431000,0;3;1,75;1660;1,0;0;5;7;1660;0;1967;47,5375;-122,175
13680;280000,0;5;2,5;1630;1,0;0;4;7;1100;530;1975;47,3657;-122,113
13681;295000,0;4;2,5;1677;2,0;0;3;7;1677;0;2011;47,2957;-122,357
13682;445000,0;4;2,5;2990;2,0;0;3;7;2990;0;2003;47,3499;-122,027
13683;550000,0;5;1,0;2150;1,5;0;3;7;2150;0;1900;47,5519;-121,803
13684;515000,0;4;2,5;2890;2,0;0;3;9;2890;0;2003;47,5666;-121,907
13685;555000,0;3;2,5;3050;1,0;0;4;9;3050;0;1987;47,4326;-122,208
13686;265000,0;3;2,5;1410;2,0;0;3;7;1410;0;2006;47,5132;-122,358
13687;597000,0;4;2,5;2280;2,0;0;5;8;1520;760;1921;47,6605;-122,355
13688;661000,0;2;1,0;1260;1,0;0;4;7;1260;0;1939;47,6501;-122,409
13689;362764,0;3;2,0;1460;2,0;0;3;7;1460;0;2008;47,696;-122,026
13690;427000,0;4;2,5;1600;1,0;0;3;8;1310;290;1950;47,7258;-122,326
13691;405000,0;3;1,75;2020;1,0;0;3;7;2020;0;1965;47,7691;-122,199
13692;157000,0;3;1,5;1170;1,0;0;3;7;1170;0;1960;47,4211;-122,29
13693;246500,0;3;1,5;1170;1,0;0;3;7;1170;0;1960;47,4211;-122,29
13694;386500,0;2;1,5;1280;1,0;0;3;7;850;430;1984;47,6351;-122,033
13695;300000,0;4;2,5;2680;2,0;0;3;8;2680;0;1999;47,3025;-122,39
13696;240000,0;3;1,75;1770;1,0;0;3;8;1270;500;1978;47,3109;-122,339
