Unnamed: 0 ,id ,date ,price ,bedrooms ,bathrooms ,sqft_living ,sqft_lot ,floors ,waterfront ,view ,condition ,grade ,sqft_above ,sqft_basement ,yr_built ,yr_renovated ,zipcode ,lat ,long ,sqft_living15 ,sqft_lot15
3387 ,923000265 ,20140806T000000 ,350000.0 ,2 ,1.0 ,1430 ,8157 ,1.5 ,0 ,0 ,3 ,7 ,1150 ,280 ,1944 ,0 ,98177 ,47.7256 ,-122.361 ,1820 ,8157
3388 ,8901001335 ,20141103T000000 ,637000.0 ,4 ,2.75 ,2850 ,7510 ,2.0 ,0 ,0 ,3 ,8 ,2850 ,0 ,2008 ,0 ,98125 ,47.7097 ,-122.305 ,1510 ,8833
3389 ,1523059066 ,20150219T000000 ,895000.0 ,3 ,2.0 ,2160 ,105415 ,1.0 ,0 ,0 ,3 ,10 ,2160 ,0 ,1991 ,0 ,98059 ,47.4806 ,-122.152 ,2760 ,9620
3390 ,5249801785 ,20141205T000000 ,579000.0 ,2 ,2.0 ,1760 ,7200 ,1.0 ,0 ,0 ,5 ,7 ,880 ,880 ,1946 ,0 ,98118 ,47.5658 ,-122.276 ,1760 ,7200
3391 ,2190601055 ,20140624T000000 ,314900.0 ,4 ,1.75 ,2700 ,27072 ,1.0 ,0 ,0 ,3 ,7 ,1380 ,1320 ,1958 ,0 ,98003 ,47.2877 ,-122.293 ,2460 ,34850
3392 ,1917300025 ,20150127T000000 ,122000.0 ,2 ,1.0 ,860 ,6000 ,1.0 ,0 ,0 ,3 ,6 ,860 ,0 ,1945 ,0 ,98022 ,47.2109 ,-121.985 ,1300 ,6000
3393 ,3797000300 ,20140808T000000 ,405000.0 ,2 ,1.0 ,880 ,3000 ,1.0 ,0 ,0 ,5 ,7 ,880 ,0 ,1927 ,0 ,98103 ,47.6868 ,-122.349 ,1300 ,3000
3394 ,5332200026 ,20140508T000000 ,553650.0 ,2 ,2.5 ,1360 ,1349 ,2.0 ,0 ,0 ,3 ,8 ,1050 ,310 ,1997 ,0 ,98112 ,47.6254 ,-122.292 ,1430 ,4400
3395 ,3278602760 ,20150203T000000 ,369900.0 ,2 ,2.5 ,1770 ,1853 ,3.0 ,0 ,0 ,3 ,8 ,1770 ,0 ,2007 ,0 ,98126 ,47.5472 ,-122.371 ,1770 ,1924
3396 ,2721049059 ,20140528T000000 ,225000.0 ,3 ,2.0 ,2030 ,24829 ,1.0 ,0 ,0 ,4 ,7 ,1220 ,810 ,1979 ,0 ,98001 ,47.2718 ,-122.291 ,1980 ,15204
3397 ,2172000750 ,20140527T000000 ,160000.0 ,2 ,1.0 ,1180 ,9350 ,1.0 ,0 ,0 ,3 ,6 ,1180 ,0 ,1918 ,0 ,98178 ,47.4889 ,-122.259 ,1780 ,9306
3398 ,1022069058 ,20141009T000000 ,449500.0 ,4 ,2.0 ,2430 ,199940 ,1.0 ,0 ,0 ,3 ,8 ,1310 ,1120 ,1961 ,0 ,98038 ,47.4116 ,-122.029 ,2220 ,150282
3399 ,249000115 ,20140828T000000 ,650000.0 ,3 ,1.0 ,1300 ,8266 ,1.0 ,0 ,0 ,4 ,7 ,1300 ,0 ,1953 ,0 ,98004 ,47.6337 ,-122.199 ,1300 ,8707
3400 ,7214710300 ,20140716T000000 ,542126.0 ,4 ,2.5 ,2360 ,43088 ,2.0 ,0 ,0 ,3 ,8 ,2360 ,0 ,1977 ,0 ,98077 ,47.7661 ,-122.071 ,2850 ,39216
3401 ,192450300 ,20140919T000000 ,309950.0 ,3 ,1.5 ,1200 ,15606 ,1.0 ,0 ,0 ,3 ,7 ,1200 ,0 ,1985 ,0 ,98045 ,47.4752 ,-121.755 ,1210 ,15606
3402 ,3356403820 ,20141205T000000 ,115000.0 ,2 ,1.0 ,1000 ,16524 ,1.0 ,0 ,0 ,3 ,5 ,1000 ,0 ,1913 ,0 ,98001 ,47.2841 ,-122.255 ,1350 ,10208
3403 ,8075400100 ,20141231T000000 ,221700.0 ,2 ,1.5 ,1556 ,20000 ,1.0 ,0 ,0 ,4 ,7 ,1556 ,0 ,1957 ,0 ,98032 ,47.3891 ,-122.282 ,2250 ,17286
3404 ,1982200245 ,20150127T000000 ,726000.0 ,3 ,2.5 ,1890 ,3880 ,1.5 ,0 ,0 ,4 ,8 ,1460 ,430 ,1915 ,0 ,98107 ,47.6642 ,-122.362 ,1010 ,3880
3405 ,7905200037 ,20141119T000000 ,515000.0 ,3 ,1.75 ,1810 ,5733 ,1.0 ,0 ,0 ,4 ,7 ,1010 ,800 ,1926 ,0 ,98116 ,47.5709 ,-122.388 ,1260 ,4680
3406 ,2597531030 ,20140826T000000 ,756000.0 ,4 ,2.5 ,2730 ,10753 ,2.0 ,0 ,0 ,3 ,9 ,2730 ,0 ,1991 ,0 ,98006 ,47.5414 ,-122.133 ,3090 ,10740
3407 ,5318100645 ,20140527T000000 ,1570000.0 ,4 ,3.75 ,3070 ,5850 ,2.0 ,0 ,0 ,5 ,9 ,2400 ,670 ,1927 ,0 ,98112 ,47.633 ,-122.283 ,2940 ,5573
3408 ,7504400850 ,20140521T000000 ,442000.0 ,4 ,2.25 ,2080 ,12007 ,1.0 ,0 ,0 ,4 ,8 ,1220 ,860 ,1979 ,0 ,98074 ,47.6259 ,-122.051 ,2110 ,12459
3409 ,1761300110 ,20140702T000000 ,260000.0 ,4 ,2.0 ,1620 ,7992 ,2.0 ,0 ,0 ,4 ,7 ,1620 ,0 ,1975 ,0 ,98031 ,47.395 ,-122.176 ,1710 ,7500
3410 ,9390700100 ,20140910T000000 ,390000.0 ,2 ,1.75 ,1150 ,2723 ,1.0 ,0 ,0 ,4 ,7 ,770 ,380 ,1923 ,0 ,98102 ,47.6357 ,-122.322 ,1440 ,4000
3411 ,7518503200 ,20140701T000000 ,459500.0 ,2 ,1.0 ,1250 ,3825 ,1.0 ,0 ,0 ,3 ,7 ,850 ,400 ,1929 ,0 ,98117 ,47.6805 ,-122.38 ,1370 ,4998
3412 ,3971700940 ,20140930T000000 ,330000.0 ,3 ,1.5 ,1430 ,8000 ,1.0 ,0 ,0 ,5 ,7 ,1430 ,0 ,1948 ,0 ,98155 ,47.772 ,-122.322 ,1410 ,9820
3413 ,1446403835 ,20141103T000000 ,189000.0 ,2 ,1.0 ,790 ,7128 ,1.0 ,0 ,0 ,3 ,6 ,790 ,0 ,1944 ,0 ,98168 ,47.4873 ,-122.324 ,1110 ,7150
3414 ,9183702251 ,20141211T000000 ,280000.0 ,3 ,1.0 ,1200 ,9322 ,1.5 ,0 ,0 ,4 ,7 ,1200 ,0 ,1954 ,0 ,98030 ,47.3749 ,-122.225 ,1540 ,9677
3415 ,5589900590 ,20140505T000000 ,400000.0 ,2 ,1.75 ,2110 ,9519 ,1.0 ,0 ,0 ,2 ,7 ,2110 ,0 ,1948 ,0 ,98155 ,47.7504 ,-122.306 ,1480 ,9519
3416 ,7227501745 ,20150325T000000 ,368000.0 ,4 ,2.0 ,3160 ,11193 ,1.0 ,0 ,0 ,5 ,6 ,2410 ,750 ,1942 ,0 ,98056 ,47.4937 ,-122.184 ,1020 ,5940
3417 ,2473350930 ,20140609T000000 ,390000.0 ,4 ,1.75 ,2700 ,7875 ,1.5 ,0 ,0 ,4 ,8 ,2700 ,0 ,1968 ,0 ,98058 ,47.454 ,-122.144 ,2220 ,7875
3418 ,6450303820 ,20140930T000000 ,245000.0 ,2 ,1.0 ,820 ,7475 ,1.0 ,0 ,0 ,3 ,6 ,820 ,0 ,1945 ,0 ,98133 ,47.7321 ,-122.341 ,1030 ,5720
3419 ,5469000100 ,20140806T000000 ,375000.0 ,4 ,2.5 ,1800 ,8432 ,1.0 ,0 ,0 ,4 ,7 ,1200 ,600 ,1960 ,0 ,98133 ,47.7463 ,-122.336 ,1780 ,8432
3420 ,8679600100 ,20150130T000000 ,465000.0 ,5 ,1.5 ,1750 ,12491 ,1.0 ,0 ,0 ,3 ,6 ,1390 ,360 ,1961 ,0 ,98033 ,47.6995 ,-122.174 ,1560 ,12473
3421 ,638100015 ,20150312T000000 ,445000.0 ,3 ,2.0 ,1540 ,67953 ,1.0 ,0 ,0 ,3 ,7 ,1540 ,0 ,1997 ,0 ,98059 ,47.5018 ,-122.126 ,1250 ,9100
3422 ,3241600015 ,20150305T000000 ,250000.0 ,3 ,1.0 ,1130 ,7800 ,1.0 ,0 ,0 ,3 ,7 ,1130 ,0 ,1952 ,0 ,98118 ,47.5239 ,-122.288 ,1170 ,7800
3423 ,6411600026 ,20141003T000000 ,475500.0 ,3 ,1.0 ,1500 ,9416 ,1.0 ,0 ,0 ,4 ,8 ,1500 ,0 ,1952 ,0 ,98133 ,47.7135 ,-122.332 ,1440 ,7200
3424 ,3179101050 ,20140804T000000 ,672324.0 ,2 ,1.75 ,1600 ,5795 ,1.5 ,0 ,0 ,3 ,8 ,1600 ,0 ,1940 ,0 ,98105 ,47.6709 ,-122.276 ,2310 ,6301
3425 ,5363200266 ,20140623T000000 ,420000.0 ,3 ,2.0 ,1200 ,5029 ,1.0 ,0 ,0 ,3 ,6 ,880 ,320 ,1937 ,0 ,98115 ,47.6936 ,-122.294 ,1510 ,5854
3426 ,7518502490 ,20141229T000000 ,515000.0 ,3 ,2.0 ,1690 ,5100 ,1.5 ,0 ,0 ,5 ,7 ,1690 ,0 ,1907 ,0 ,98117 ,47.6801 ,-122.38 ,1690 ,5100
3427 ,7732400490 ,20141105T000000 ,732350.0 ,4 ,2.5 ,2270 ,7665 ,2.0 ,0 ,0 ,3 ,9 ,2270 ,0 ,1986 ,0 ,98052 ,47.6612 ,-122.148 ,2450 ,8706
3428 ,5416510110 ,20140605T000000 ,297500.0 ,4 ,2.5 ,1910 ,5000 ,2.0 ,0 ,0 ,3 ,7 ,1910 ,0 ,2005 ,0 ,98038 ,47.3608 ,-122.036 ,2020 ,5000
3429 ,8604900017 ,20141008T000000 ,475000.0 ,3 ,1.5 ,1640 ,2720 ,1.5 ,0 ,0 ,3 ,8 ,1640 ,0 ,1929 ,0 ,98115 ,47.6869 ,-122.317 ,1490 ,4375
3430 ,808300490 ,20150505T000000 ,414000.0 ,4 ,2.5 ,2120 ,6497 ,2.0 ,0 ,0 ,3 ,7 ,2120 ,0 ,2003 ,0 ,98019 ,47.7241 ,-121.957 ,2230 ,6300
3431 ,6855700115 ,20140626T000000 ,357250.0 ,3 ,1.5 ,1400 ,8840 ,1.0 ,0 ,0 ,4 ,6 ,1400 ,0 ,1952 ,0 ,98125 ,47.7273 ,-122.309 ,1260 ,8840
3432 ,9325800110 ,20141030T000000 ,289950.0 ,2 ,1.0 ,760 ,6000 ,1.0 ,0 ,0 ,4 ,6 ,760 ,0 ,1950 ,0 ,98133 ,47.7168 ,-122.34 ,950 ,6000
3433 ,8121100015 ,20150505T000000 ,550000.0 ,3 ,1.0 ,1070 ,3713 ,1.0 ,0 ,0 ,4 ,6 ,1070 ,0 ,1917 ,0 ,98118 ,47.5683 ,-122.285 ,1290 ,3960
3434 ,8568700015 ,20150423T000000 ,446000.0 ,3 ,1.75 ,1460 ,9998 ,1.0 ,0 ,0 ,3 ,7 ,960 ,500 ,1958 ,0 ,98028 ,47.7434 ,-122.242 ,1460 ,9998
3435 ,6399600115 ,20141015T000000 ,279000.0 ,3 ,1.5 ,1280 ,16738 ,1.5 ,0 ,0 ,4 ,5 ,1280 ,0 ,1932 ,0 ,98038 ,47.3895 ,-122.023 ,1590 ,16317
3436 ,5651010300 ,20140821T000000 ,370000.0 ,3 ,2.25 ,1650 ,4859 ,2.0 ,0 ,0 ,3 ,7 ,1650 ,0 ,1988 ,0 ,98011 ,47.7729 ,-122.172 ,1890 ,5018
3437 ,3423049311 ,20141017T000000 ,216000.0 ,3 ,2.0 ,1260 ,4125 ,1.0 ,0 ,0 ,3 ,6 ,1260 ,0 ,1998 ,0 ,98188 ,47.4401 ,-122.279 ,1300 ,9091
3438 ,7000100711 ,20140621T000000 ,1100000.0 ,3 ,2.5 ,2200 ,20000 ,1.0 ,0 ,1 ,3 ,7 ,1400 ,800 ,1952 ,0 ,98004 ,47.5809 ,-122.191 ,3050 ,11775
3439 ,5482700115 ,20141020T000000 ,1280600.0 ,4 ,2.5 ,3560 ,15450 ,1.0 ,0 ,1 ,5 ,8 ,2060 ,1500 ,1977 ,0 ,98040 ,47.5657 ,-122.23 ,3680 ,17314
3440 ,9349900110 ,20150217T000000 ,355000.0 ,2 ,1.5 ,1140 ,2500 ,1.0 ,0 ,1 ,3 ,7 ,630 ,510 ,1988 ,0 ,98106 ,47.5707 ,-122.359 ,1500 ,5000
3441 ,9328510100 ,20140911T000000 ,699000.0 ,4 ,2.5 ,2550 ,7312 ,2.0 ,0 ,0 ,3 ,9 ,2550 ,0 ,1988 ,0 ,98008 ,47.6441 ,-122.113 ,2330 ,7480
3442 ,6300500475 ,20140902T000000 ,412000.0 ,3 ,2.5 ,1553 ,1991 ,3.0 ,0 ,0 ,3 ,8 ,1553 ,0 ,2014 ,0 ,98133 ,47.7049 ,-122.34 ,1509 ,2431
3443 ,7849200315 ,20150205T000000 ,276000.0 ,2 ,1.0 ,1140 ,7200 ,1.0 ,0 ,0 ,3 ,6 ,1140 ,0 ,1923 ,1951 ,98065 ,47.5265 ,-121.823 ,1110 ,7200
3444 ,7813200115 ,20140904T000000 ,100000.0 ,2 ,1.0 ,790 ,6426 ,1.0 ,0 ,0 ,3 ,6 ,790 ,0 ,1944 ,0 ,98178 ,47.4933 ,-122.245 ,1380 ,6946
3445 ,2851200100 ,20140701T000000 ,955500.0 ,4 ,1.75 ,2130 ,5080 ,1.5 ,0 ,0 ,3 ,8 ,2130 ,0 ,1914 ,1993 ,98119 ,47.6427 ,-122.363 ,1900 ,5080
3446 ,2823059055 ,20150329T000000 ,199000.0 ,3 ,1.0 ,1390 ,21262 ,1.0 ,0 ,0 ,3 ,7 ,1390 ,0 ,1958 ,0 ,98058 ,47.4454 ,-122.185 ,1560 ,10800
3447 ,7853301560 ,20140625T000000 ,762000.0 ,4 ,3.5 ,4000 ,15253 ,2.0 ,0 ,0 ,3 ,9 ,4000 ,0 ,2007 ,0 ,98065 ,47.5433 ,-121.887 ,3550 ,8747
3448 ,9477001280 ,20140506T000000 ,425000.0 ,4 ,2.0 ,1520 ,7983 ,1.0 ,0 ,0 ,5 ,7 ,1520 ,0 ,1967 ,0 ,98034 ,47.7357 ,-122.193 ,1520 ,7783
3449 ,7905200147 ,20141104T000000 ,546000.0 ,2 ,1.0 ,1657 ,5031 ,2.0 ,0 ,0 ,3 ,7 ,1657 ,0 ,1910 ,0 ,98116 ,47.5699 ,-122.389 ,2050 ,6201
3450 ,6190701110 ,20150420T000000 ,419600.0 ,3 ,1.75 ,1680 ,8460 ,1.0 ,0 ,0 ,3 ,7 ,1180 ,500 ,1976 ,0 ,98133 ,47.7554 ,-122.353 ,1890 ,9529
3451 ,871001500 ,20140623T000000 ,735000.0 ,4 ,2.25 ,2270 ,5102 ,1.0 ,0 ,0 ,5 ,8 ,1340 ,930 ,1954 ,0 ,98199 ,47.6528 ,-122.408 ,1800 ,5102
3452 ,2559950110 ,20150422T000000 ,1234570.0 ,2 ,2.5 ,2470 ,609 ,3.0 ,0 ,0 ,3 ,11 ,1910 ,560 ,2011 ,0 ,98112 ,47.6182 ,-122.312 ,2440 ,1229
3453 ,3693900245 ,20140707T000000 ,445000.0 ,2 ,2.0 ,1240 ,2500 ,2.0 ,0 ,0 ,3 ,7 ,1240 ,0 ,1985 ,0 ,98117 ,47.6793 ,-122.395 ,1660 ,5000
3454 ,1023089140 ,20150106T000000 ,665000.0 ,3 ,2.0 ,1740 ,41275 ,1.0 ,0 ,0 ,3 ,8 ,1740 ,0 ,1974 ,1989 ,98045 ,47.4914 ,-121.763 ,2630 ,41275
3455 ,3026059085 ,20150317T000000 ,1290000.0 ,5 ,3.5 ,4090 ,290980 ,1.0 ,0 ,0 ,3 ,11 ,2920 ,1170 ,2002 ,0 ,98034 ,47.7161 ,-122.219 ,1880 ,9255
3456 ,3575302345 ,20141208T000000 ,508500.0 ,4 ,2.75 ,2520 ,12500 ,2.0 ,0 ,0 ,3 ,8 ,1720 ,800 ,1979 ,0 ,98074 ,47.6225 ,-122.064 ,2520 ,13000
3457 ,1568100076 ,20141210T000000 ,345950.0 ,5 ,1.0 ,1340 ,11198 ,1.5 ,0 ,0 ,3 ,8 ,1340 ,0 ,1934 ,0 ,98155 ,47.736 ,-122.295 ,1390 ,8020
3458 ,6600400090 ,20150113T000000 ,207500.0 ,3 ,1.0 ,1640 ,9750 ,1.0 ,0 ,0 ,3 ,7 ,1640 ,0 ,1968 ,0 ,98042 ,47.3256 ,-122.141 ,1200 ,9750
3459 ,5451200110 ,20141204T000000 ,1075000.0 ,4 ,2.5 ,3000 ,10920 ,1.0 ,0 ,0 ,4 ,8 ,1550 ,1450 ,1969 ,0 ,98040 ,47.5347 ,-122.227 ,2380 ,10920
3460 ,3204300090 ,20141110T000000 ,640000.0 ,3 ,1.0 ,1210 ,3720 ,2.0 ,0 ,0 ,4 ,8 ,1210 ,0 ,1930 ,0 ,98112 ,47.6317 ,-122.301 ,1560 ,6000
3461 ,3023039066 ,20150323T000000 ,329500.0 ,3 ,1.0 ,1810 ,13068 ,1.0 ,0 ,0 ,4 ,7 ,1360 ,450 ,1941 ,0 ,98070 ,47.4482 ,-122.462 ,1400 ,13068
3462 ,3824100246 ,20141021T000000 ,460000.0 ,4 ,2.75 ,2200 ,9676 ,1.0 ,0 ,0 ,3 ,8 ,1500 ,700 ,1979 ,0 ,98028 ,47.7713 ,-122.259 ,2120 ,9585
3463 ,7768700315 ,20140630T000000 ,1230000.0 ,3 ,1.75 ,2200 ,14630 ,1.5 ,0 ,1 ,3 ,8 ,2200 ,0 ,1948 ,2003 ,98004 ,47.6074 ,-122.213 ,2850 ,15803
3464 ,4154305290 ,20141120T000000 ,805000.0 ,5 ,3.0 ,2350 ,6480 ,2.0 ,0 ,3 ,4 ,7 ,1650 ,700 ,1924 ,1962 ,98118 ,47.558 ,-122.266 ,1840 ,7200
3465 ,621069113 ,20141218T000000 ,200000.0 ,3 ,1.5 ,1090 ,10454 ,1.0 ,0 ,0 ,3 ,6 ,1090 ,0 ,1963 ,0 ,98042 ,47.3425 ,-122.082 ,1230 ,12196
3466 ,1523059201 ,20150217T000000 ,749700.0 ,3 ,1.75 ,2280 ,77972 ,1.0 ,0 ,0 ,3 ,8 ,1460 ,820 ,1977 ,0 ,98059 ,47.4804 ,-122.151 ,2460 ,14430
3467 ,1453602309 ,20140805T000000 ,288000.0 ,0 ,1.5 ,1430 ,1650 ,3.0 ,0 ,0 ,3 ,7 ,1430 ,0 ,1999 ,0 ,98125 ,47.7222 ,-122.29 ,1430 ,1650
3468 ,7518504291 ,20141215T000000 ,535000.0 ,2 ,1.0 ,1520 ,3360 ,1.0 ,0 ,0 ,4 ,7 ,830 ,690 ,1927 ,0 ,98117 ,47.6815 ,-122.382 ,1470 ,3774
3469 ,4058801240 ,20141028T000000 ,330000.0 ,3 ,2.25 ,1620 ,7150 ,1.0 ,0 ,2 ,4 ,7 ,1280 ,340 ,1950 ,0 ,98178 ,47.5048 ,-122.241 ,1620 ,6930
3470 ,2313900165 ,20140730T000000 ,479200.0 ,3 ,2.0 ,1510 ,3750 ,1.5 ,0 ,0 ,4 ,7 ,1510 ,0 ,1928 ,0 ,98116 ,47.5737 ,-122.383 ,1500 ,5000
3471 ,2122059206 ,20140513T000000 ,373000.0 ,5 ,2.5 ,3001 ,5710 ,2.0 ,0 ,0 ,3 ,8 ,3001 ,0 ,2006 ,0 ,98042 ,47.3727 ,-122.177 ,2340 ,5980
3472 ,9282801720 ,20150319T000000 ,355000.0 ,4 ,1.5 ,2020 ,6000 ,1.0 ,0 ,0 ,4 ,7 ,1010 ,1010 ,1953 ,0 ,98178 ,47.5019 ,-122.235 ,1710 ,6000
3473 ,9542840590 ,20140602T000000 ,275000.0 ,3 ,2.0 ,1380 ,4500 ,1.0 ,0 ,0 ,3 ,7 ,1380 ,0 ,2008 ,0 ,98038 ,47.3661 ,-122.021 ,1620 ,4000
3474 ,2493200015 ,20140620T000000 ,380000.0 ,3 ,1.5 ,1520 ,4288 ,1.0 ,0 ,0 ,3 ,7 ,1020 ,500 ,1949 ,0 ,98136 ,47.5284 ,-122.387 ,1660 ,4288
3475 ,9550202870 ,20150209T000000 ,417000.0 ,2 ,1.75 ,1090 ,4590 ,1.0 ,0 ,0 ,4 ,7 ,790 ,300 ,1915 ,0 ,98105 ,47.6677 ,-122.324 ,1390 ,4080
3476 ,98000750 ,20141021T000000 ,1165000.0 ,5 ,3.75 ,4220 ,15959 ,2.0 ,0 ,0 ,3 ,11 ,4220 ,0 ,2004 ,0 ,98075 ,47.5869 ,-121.967 ,4630 ,16531
3477 ,7504010900 ,20140926T000000 ,598500.0 ,3 ,2.25 ,2520 ,12000 ,1.0 ,0 ,0 ,3 ,10 ,2520 ,0 ,1978 ,0 ,98074 ,47.6381 ,-122.062 ,2510 ,12000
3478 ,1370803820 ,20140602T000000 ,629000.0 ,3 ,2.0 ,1760 ,5000 ,1.0 ,0 ,0 ,5 ,7 ,960 ,800 ,1920 ,0 ,98199 ,47.6408 ,-122.403 ,1380 ,5000
3479 ,1446401220 ,20141009T000000 ,226950.0 ,2 ,1.0 ,930 ,6600 ,1.0 ,0 ,0 ,3 ,6 ,930 ,0 ,1957 ,0 ,98168 ,47.4868 ,-122.33 ,1250 ,6600
3480 ,868000615 ,20141231T000000 ,1225000.0 ,4 ,2.5 ,2600 ,11542 ,1.5 ,0 ,0 ,4 ,9 ,2200 ,400 ,1939 ,0 ,98177 ,47.7076 ,-122.377 ,2840 ,10960
3481 ,6625910100 ,20150203T000000 ,415000.0 ,3 ,2.25 ,2180 ,11100 ,1.0 ,0 ,0 ,5 ,8 ,1700 ,480 ,1979 ,0 ,98056 ,47.5162 ,-122.176 ,2350 ,11397
3482 ,3629870110 ,20150422T000000 ,595000.0 ,3 ,2.5 ,1910 ,3075 ,2.0 ,0 ,0 ,3 ,8 ,1910 ,0 ,2001 ,0 ,98029 ,47.5491 ,-122.005 ,1940 ,3485
3483 ,8651400750 ,20141028T000000 ,209950.0 ,3 ,1.75 ,1100 ,5525 ,1.0 ,0 ,0 ,5 ,6 ,1100 ,0 ,1968 ,0 ,98042 ,47.3625 ,-122.084 ,1050 ,5200
3484 ,925069111 ,20150507T000000 ,568000.0 ,3 ,1.75 ,1760 ,235224 ,1.0 ,0 ,0 ,3 ,7 ,1760 ,0 ,1973 ,0 ,98053 ,47.6735 ,-122.041 ,2320 ,87120
3485 ,3352402250 ,20141021T000000 ,119900.0 ,2 ,1.0 ,700 ,3180 ,1.0 ,0 ,0 ,3 ,6 ,480 ,220 ,1951 ,0 ,98178 ,47.4976 ,-122.262 ,1760 ,6360
3486 ,4168000110 ,20140826T000000 ,207000.0 ,3 ,1.0 ,1080 ,10200 ,1.0 ,0 ,0 ,4 ,7 ,1080 ,0 ,1962 ,0 ,98023 ,47.3215 ,-122.351 ,1230 ,10400
3487 ,5647900930 ,20141215T000000 ,195000.0 ,3 ,1.0 ,1070 ,22489 ,1.0 ,0 ,0 ,3 ,7 ,1070 ,0 ,1967 ,0 ,98001 ,47.3278 ,-122.262 ,1880 ,20250
3488 ,2523039278 ,20140624T000000 ,324950.0 ,3 ,1.5 ,1460 ,8710 ,1.0 ,0 ,0 ,3 ,7 ,1460 ,0 ,1955 ,0 ,98166 ,47.4561 ,-122.357 ,1400 ,8645
3489 ,6149700405 ,20141222T000000 ,210000.0 ,1 ,1.0 ,1050 ,7583 ,1.0 ,0 ,0 ,4 ,6 ,1050 ,0 ,1947 ,0 ,98133 ,47.7294 ,-122.341 ,1420 ,7560
3490 ,203100690 ,20150425T000000 ,1078000.0 ,4 ,2.75 ,3160 ,42733 ,2.0 ,0 ,0 ,3 ,9 ,3160 ,0 ,1995 ,0 ,98053 ,47.6367 ,-121.958 ,1890 ,24000
3491 ,4410600100 ,20141204T000000 ,325088.0 ,4 ,1.0 ,1400 ,6739 ,1.0 ,0 ,0 ,3 ,7 ,1000 ,400 ,1954 ,0 ,98108 ,47.5402 ,-122.298 ,1500 ,6380
3492 ,3223059303 ,20150116T000000 ,790000.0 ,4 ,3.0 ,3120 ,157875 ,2.0 ,0 ,0 ,4 ,8 ,3120 ,0 ,1977 ,0 ,98058 ,47.444 ,-122.187 ,1580 ,7050
3493 ,522069097 ,20141125T000000 ,150000.0 ,2 ,1.0 ,720 ,212137 ,1.0 ,0 ,0 ,3 ,5 ,720 ,0 ,1982 ,0 ,98058 ,47.422 ,-122.066 ,2010 ,109642
3494 ,2023069059 ,20141030T000000 ,790000.0 ,3 ,3.0 ,2840 ,206910 ,2.0 ,0 ,0 ,3 ,10 ,2840 ,0 ,1999 ,0 ,98059 ,47.469 ,-122.063 ,2070 ,25067
3495 ,7987400356 ,20140512T000000 ,255000.0 ,2 ,1.0 ,1220 ,2500 ,1.0 ,0 ,0 ,3 ,6 ,770 ,450 ,1910 ,0 ,98126 ,47.5727 ,-122.372 ,1540 ,3000
3496 ,461005360 ,20141107T000000 ,697000.0 ,4 ,3.0 ,2820 ,2850 ,1.5 ,0 ,0 ,5 ,7 ,1860 ,960 ,1928 ,0 ,98117 ,47.6813 ,-122.367 ,1570 ,4500
3497 ,461004195 ,20141104T000000 ,457500.0 ,2 ,1.0 ,840 ,5000 ,1.0 ,0 ,0 ,4 ,7 ,840 ,0 ,1908 ,0 ,98117 ,47.6803 ,-122.371 ,1240 ,5000
3498 ,9547204350 ,20140519T000000 ,690000.0 ,3 ,2.0 ,1610 ,5100 ,1.5 ,0 ,0 ,5 ,8 ,1610 ,0 ,1940 ,0 ,98115 ,47.6825 ,-122.307 ,1740 ,5100
3499 ,2331300025 ,20150311T000000 ,967000.0 ,4 ,3.25 ,1860 ,4356 ,2.0 ,0 ,0 ,3 ,9 ,1860 ,0 ,1917 ,2005 ,98103 ,47.6785 ,-122.351 ,1860 ,4356
3500 ,2288000090 ,20150429T000000 ,980000.0 ,4 ,1.75 ,2260 ,17711 ,1.0 ,0 ,1 ,4 ,9 ,2260 ,0 ,1968 ,0 ,98040 ,47.5498 ,-122.214 ,2880 ,16594
3501 ,5525400300 ,20140521T000000 ,619420.0 ,4 ,2.75 ,2450 ,14803 ,2.0 ,0 ,0 ,4 ,9 ,2450 ,0 ,1988 ,0 ,98059 ,47.5261 ,-122.162 ,2330 ,14803
3502 ,9523103001 ,20141013T000000 ,389000.0 ,2 ,1.0 ,850 ,3276 ,1.0 ,0 ,0 ,3 ,6 ,850 ,0 ,1910 ,0 ,98103 ,47.6742 ,-122.35 ,1460 ,4100
3503 ,5249802460 ,20141210T000000 ,500000.0 ,3 ,1.0 ,1800 ,7200 ,1.0 ,0 ,0 ,3 ,7 ,1020 ,780 ,1964 ,0 ,98118 ,47.5616 ,-122.275 ,1740 ,5475
3504 ,7000100850 ,20140926T000000 ,569000.0 ,4 ,1.75 ,1230 ,7890 ,1.0 ,0 ,1 ,4 ,7 ,1090 ,140 ,1950 ,0 ,98004 ,47.5808 ,-122.189 ,2380 ,13176
3505 ,9477000300 ,20140728T000000 ,425000.0 ,4 ,2.25 ,2060 ,8540 ,1.0 ,0 ,0 ,4 ,7 ,1540 ,520 ,1967 ,0 ,98034 ,47.734 ,-122.19 ,1560 ,7700
3506 ,8121100265 ,20140521T000000 ,635000.0 ,4 ,2.25 ,2750 ,6180 ,1.0 ,0 ,0 ,4 ,8 ,1500 ,1250 ,1948 ,0 ,98118 ,47.5691 ,-122.284 ,1740 ,6180
